Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:41:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:53] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiZDc3NjNiMjctYTE5OC00MWExLWE0MjItYTNjNWZjN2M4NjU0In0.71F9gPkQr2PoNFbOYT2oC_2p1Bd7qfhjvgWO31Pkr28&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiZjIyMzQ1MjQtOTYwOC00NDNlLTk0MDUtMTZkMTk0MWEzOTliIn0.2ozWxt9XhV39EdS_fCtKlbgVbmoEyhiHGN3KnFQKMdA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYWZjN2YwOGMtMmVkZS00ZDQ2LWI4OTQtNWY1NzNmM2QxNTUzIn0.gRNA-2HETRXJjWllzudig0jTf0ciwm05DZgOQW6wfZA&dm_id=99&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoiM2FkYTAyM2UtYzAzNi00NTBmLWFiZGMtMjZmNGViMGZmZWE4In0.K8i-4DfZNU6BsPBbp19BrCjqlX5ImIzf-RtwwHhWmDI&dm_id=1&start=1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjoiYWE1OTM3MzMtMTY0MS00NzE3LTg5MDAtOGRjZDk4Njk2ZjBhIn0.EuSh_sXykOl-UsU7Fnv5EkIAAcUiqfeAQhkVmkz5f0A&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
jaydenmatthews
jaydenmatthews
jaydenmatthews
jaydenmatthews
jaydenmatthews
jaydenmatthews
jaydenmatthews
jaydenmatthews

jaydenmatthews
response 400 Bad Request: u_id does not exist! <Response 136 bytes [400 BAD REQUEST]>
jaydenmatthews
response 403 Forbidden: You are not authorised to remove users! <Response 151 bytes [403 FORBIDDEN]>
response 400 Bad Request: Cannot remove the only global owner! <Response 152 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id does not exist! <Response 136 bytes [400 BAD REQUEST]>
jaydenmatthews
response 403 Forbidden: You are not authorised to change user permissions! <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: Cannot demote the only global owner! <Response 152 bytes [400 BAD REQUEST]>
jaydenmatthews
response 400 Bad Request: Permission id must be either 1 or 2 <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email does not exist! <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: Incorrect password! <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Non-valid email format! <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: A user with that email already exists <Response 153 bytes [400 BAD REQUEST]>
response 400 Bad Request: Password is less than 6 characters! <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: First Name must be between 1 and 50 characters! <Response 163 bytes [400 BAD REQUEST]>
response 400 Bad Request: First Name must be between 1 and 50 characters! <Response 163 bytes [400 BAD REQUEST]>
response 400 Bad Request: Last Name must be between 1 and 50 characters! <Response 162 bytes [400 BAD REQUEST]>
response 400 Bad Request: Last Name must be between 1 and 50 characters! <Response 162 bytes [400 BAD REQUEST]>
jaydenmatthews
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 400 Bad Request: New password must be 6 or more characters <Response 157 bytes [400 BAD REQUEST]>
response 400 Bad Request: The provided code is not a valid reset code <Response 159 bytes [400 BAD REQUEST]>
nameyname
nameyname
response 400 Bad Request: channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
nameyname
response 403 Forbidden: auth_user_id does not have access to channel <Response 156 bytes [403 FORBIDDEN]>
response 400 Bad Request: channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id is invalid <Response 131 bytes [400 BAD REQUEST]>
nameyname
response 400 Bad Request: User is not an owner of the channel <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is currently the only owner of the channel <Response 163 bytes [400 BAD REQUEST]>
nameyname
response 403 Forbidden: User does not have owner permissions in this channel <Response 164 bytes [403 FORBIDDEN]>
nameyname
response 403 Forbidden: Authorised user is not a member of the channel <Response 158 bytes [403 FORBIDDEN]>
nameyname
response 400 Bad Request: channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
nameyname
response 400 Bad Request: u_id is invalid <Response 131 bytes [400 BAD REQUEST]>
nameyname
response 400 Bad Request: u_id is not a member of the channel <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is already an owner of the channel <Response 155 bytes [400 BAD REQUEST]>
nameyname
nameyname
newperson
response 403 Forbidden: User does not have owner permission in this channel <Response 163 bytes [403 FORBIDDEN]>
nameyname
nameyname
newperson
response 403 Forbidden: Authorised user is not a member of the channel <Response 158 bytes [403 FORBIDDEN]>
johnsmith
johnsmith
johnsmith
johnsmith
response 400 Bad Request: channel_id is not valid <Response 139 bytes [400 BAD REQUEST]>
johnsmith
response 400 Bad Request: Auth_user is already a member <Response 145 bytes [400 BAD REQUEST]>
johnsmith
response 403 Forbidden: This channel is private and you do not have global permissions <Response 174 bytes [403 FORBIDDEN]>
johnsmith
johnsmith
response 400 Bad Request: channel ID is not valid <Response 139 bytes [400 BAD REQUEST]>
johnsmith
response 400 Bad Request: The u_id is not valid <Response 137 bytes [400 BAD REQUEST]>
johnsmith
response 400 Bad Request: The u_id is is already a member of the channel <Response 162 bytes [400 BAD REQUEST]>
johnsmith
johnsmith
johnnysins
response 403 Forbidden: Auth_User is not a member of the channel <Response 152 bytes [403 FORBIDDEN]>
johnsmith
response 400 Bad Request: Invalid name is entered, needs to be a name between 1 and 20 characters! <Response 188 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid name is entered, needs to be a name between 1 and 20 characters! <Response 188 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: user_id specified doesn't exist <Response 170 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: user_id specified doesn't exist <Response 170 bytes [403 FORBIDDEN]>
firstlast
response 403 Forbidden: the authorised user is not a member of the channel <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
firstlast
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: session_id does not exist <Response 159 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid Token Passed: user_id specified doesn't exist <Response 170 bytes [403 FORBIDDEN]>
response 400 Bad Request: One of the given u_id's does not refer to a valid user <Response 175 bytes [400 BAD REQUEST]>
nicholasstathakis
nicholasstathakis
nicholasstathakis
jaydenmatthews
nicholasstathakis
nicholasstathakis
nicholasstathakis
nicholasstathakis
zeddyzarnacle
nicholasstathakis
response 400 Bad Request: dm_id does not refer to a valid DM <Response 150 bytes [400 BAD REQUEST]>
nicholasstathakis
response 403 Forbidden: dm_id is valid and the authorised user is not the original DM creator <Response 181 bytes [403 FORBIDDEN]>
nicholasstathakis
response 400 Bad Request: dm_id does not refer to a valid DM <Response 150 bytes [400 BAD REQUEST]>
nicholasstathakis
nicholasstathakis
jaydenmatthews
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
nicholasstathakis
nicholasstathakis
response 400 Bad Request: dm_id does not refer to a valid DM <Response 150 bytes [400 BAD REQUEST]>
nicholasstathakis
nicholasstathakis
jaydenmatthews
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
nicholasstathakis
nicholasstathakis
response 400 Bad Request: dm_id does not refer to a valid DM <Response 150 bytes [400 BAD REQUEST]>
nicholasstathakis
response 400 Bad Request: start is greater than the total number of messages in the channel <Response 181 bytes [400 BAD REQUEST]>
nicholasstathakis
nicholasstathakis
jaydenmatthews
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
response 400 Bad Request: channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
response 400 Bad Request: length of message is less than 1 or over 1000 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: length of message is less than 1 or over 1000 characters <Response 172 bytes [400 BAD REQUEST]>
firstlast
response 403 Forbidden: the authorised user is not a member of the channel <Response 162 bytes [403 FORBIDDEN]>
firstlast
response127.0.0.1 - - [15/Nov/2021 19:41:54] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoiZjVmY2IxZDQtMjk0Yy00MjIyLWFkM2ItNzJkMGQ1NzA3ZjJiIn0.BLqXmSpjqC7tzQafj5xkl2S_HODq0iF4bDXwmaaG1Ro&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMjM5MGZjNWEtNGUxYi00MjdlLWFlZTYtMGNiMzczYTVlZDBkIn0.F10tPVp7VO3QWh0at9uWtJQ4bOc8RIjahWMqx1YwWd8&channel_id=12&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMmI1YzM2NzEtYmVlNC00ZGVhLTlmOGItMjUxYWM0ZTQzNGE5In0.0BzvAEGxwi-YEJWag0FdNlGwhgxtLTw6r07q7IIUzog&channel_id=1&start=20 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNTM0NDMzYzItNDI0NC00M2EwLTk3ZjAtYTFiNTVlMTlhZmE5In0.TyTwD_HnYrar6TKV7JkhH_RH8ftbg0ZQ4n-7KvMl0mE&channel_id=1&start=-20 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYWMyYjUyYTAtM2ZlMy00MGYxLTljNDctYzI2N2UxZjljMWYwIn0.lRLdv-VCAxBky5EsDiP8uInr5ouRKgJYKJES6cbC1ag&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:54] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:41:55] "POST //message/send/v1 HTTP/1.1" 200 -
